media_id,taken_at,username,follower_count,caption,media_product_type,media_type,like_count,comment_count,save_count,share_count,video_view_count,reach
488510671934036490,1787684300,shreya484_,5401,everyone using this audio as a template #SingalongChallenge,FEED,CAROUSEL_ALBUM,186,17,37,23,,6078
713077595752742974,1787685269,omar921official,1344,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,4,0,0,0,1171,663
126570744381268688,1787664299,hasan341official,1137,everyone using this audio as a template #WatchParty,STORY,VIDEO,0,0,0,0,814,218
571801521777971161,1787661572,neel964151,1292,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,6,0,0,0,260,309
869244466405639066,1787664269,priya487official,187,"genuinely good thread on repairability scores, worth a read #RightToRepair",REELS,VIDEO,4,0,0,0,98,88
555292815237610897,1787688600,arjun774_,278,everyone using this audio as a template #SingalongChallenge,FEED,IMAGE,5,0,0,0,,183
622640907706239156,1787687438,kabir366x,64,"the whole crowd singing along, chills #WatchParty",FEED,IMAGE,2,0,0,0,,23
812851138953871410,1787692093,rahul936,398,ei match ta bhulte parbo na #UnderdogWin,STORY,IMAGE,0,0,0,0,,82
625503928574660518,1787691036,zoya1042147,4455,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,144,6,31,31,7530,4039
783957899096135615,1787636288,zoya47official,690,everyone using this audio as a template #WatchParty,REELS,VIDEO,11,1,2,3,220,133
996531397711978899,1787683009,rizwan646_in,1061,ei match ta bhulte parbo na #UnderdogWin,FEED,IMAGE,3,0,0,0,,137
290920207052293374,1787695145,sunny1152,639,third time this week honestly #ServerOutage,FEED,IMAGE,14,1,2,3,,300
517903664115594781,1787695914,kabir1069224,5159,found this 58-rupee plate near the station and i'm never recovering #StreetFoodFinds,REELS,VIDEO,117,7,6,26,5736,3279
853075441772043099,1787572095,sana133_,102,still stuck on the loading screen #AppDown,FEED,CAROUSEL_ALBUM,0,0,0,0,,49
374343706628067612,1787653285,meera674_in,90,queue was 40 min long and honestly worth it #LateNightEats,REELS,VIDEO,3,0,0,0,91,93
578889604139201997,1787678654,meera793official,103,ei match ta bhulte parbo na #UnderdogWin,STORY,IMAGE,0,0,0,0,,42
519373947147792530,1787696329,zoya505_in,379,biggest upset of the season easily #UnderdogWin,REELS,VIDEO,6,0,0,1,352,300
443527856348241153,1787694969,arjun1034_in,4535,everyone using this audio as a template #SingalongChallenge,STORY,VIDEO,0,0,0,0,9625,5547
448967323896696379,1787666211,aisha394_,1500,"parts pairing is the real problem, not the screws #RightToRepair",REELS,VIDEO,30,1,5,0,979,515
936331289617962260,1787695263,rizwan911_in,3040,watch party er environment ta osadharon chilo #WatchParty,FEED,CAROUSEL_ALBUM,23,0,2,5,,748
460040780055450567,1787660656,tanvir199,3436,found this 103-rupee plate near the station and i'm never recovering #StreetFoodFinds,REELS,VIDEO,32,1,3,3,4176,3192
688595886714737213,1787643548,anaya21807,223,biggest upset of the season easily #UnderdogWin,REELS,VIDEO,2,0,0,0,110,75
838401560104238426,1787696840,tara972official,44,"bhai ye wala stall best hai, 42 me itna khana #LateNightEats",REELS,VIDEO,2,0,0,0,47,40
212447040499583536,1787658861,arjun559x,935,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,16,0,1,1,1085,528
457446724300862225,1787565039,farhan4107,647,hostel room setup part 2 #CampusHaul,REELS,VIDEO,6,0,1,1,351,395
832487704756678143,1787696092,bina468_,164,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,9,0,1,2,390,213
800018341844007969,1787648948,rizwan855_in,775,underdogs really did that tonight #MatchNight,FEED,CAROUSEL_ALBUM,4,0,0,0,,105
854090838857189578,1787688703,zoya517official,514,watch party er environment ta osadharon chilo #WatchParty,STORY,VIDEO,0,0,0,0,114,54
354120617775328908,1787568833,jay198official,356,third time this week honestly #AppDown,FEED,IMAGE,3,0,0,0,,479
400467404334766810,1787612500,rizwan119_,751,"the whole crowd singing along, chills #SingalongChallenge",FEED,CAROUSEL_ALBUM,28,3,1,4,,630
715918874145063381,1787685668,omar10_in,1057,why is replacing the battery cheaper than the whole phone now #RightToRepair,REELS,VIDEO,40,4,2,9,698,606
573979872441614045,1787684383,aisha527_,487,underdogs really did that tonight #UnderdogWin,FEED,IMAGE,6,0,0,0,,220
244906838461905719,1787531194,neel16_in,128,"delivery took 3 days longer than promised, finally here #ShippingUpdate",STORY,IMAGE,0,0,0,0,,103
676268014907938625,1787582315,neel1807,67,"friday faves, 27 things i actually used this week #WeeklyRoundup",REELS,VIDEO,1,0,0,0,80,66
444758599964793038,1787683924,tara17,355,is the app down for everyone or just me #ServerOutage,FEED,IMAGE,4,0,0,0,,154
368867219289850782,1787698256,sunny1152,639,found this 103-rupee plate near the station and i'm never recovering #StreetFoodFinds,STORY,IMAGE,0,0,0,0,,865
939861854229772498,1787684131,kabir816480,678,everyone using this audio as a template #SingalongChallenge,FEED,IMAGE,16,0,0,2,,425
914794644845866747,1787631310,vikram112official,183,is it actually worth 18k or nah #HonestReview,FEED,CAROUSEL_ALBUM,4,0,0,0,,174
890749921396723145,1787662073,zoya237985,542,clip of that moment is everywhere now #WatchParty,FEED,IMAGE,5,0,0,0,,114
342513316106652345,1787701839,farhan495x,23,underdogs really did that tonight #MatchNight,FEED,CAROUSEL_ALBUM,1,0,0,0,,49
563134290228458573,1787673466,omar1007,281,"genuinely good thread on repairability scores, worth a read #RightToRepair",FEED,CAROUSEL_ALBUM,9,0,0,1,,161
230469199277152598,1787675494,kabir332_in,180,clip of that moment is everywhere now #WatchParty,STORY,IMAGE,0,0,0,0,,88
523286549798017527,1787679250,hasan629915,569,"late night eats thread, adding this one to the list #StreetFoodFinds",REELS,VIDEO,19,1,3,3,540,389
194574584225407383,1787658718,vikram871x,682,last over replay pe replay dekh raha hu #MatchNight,FEED,CAROUSEL_ALBUM,19,2,4,0,,428
152170047937131543,1787680216,jay654x,268,"the whole crowd singing along, chills #WatchParty",FEED,CAROUSEL_ALBUM,3,0,0,0,,82
502428431239123209,1787627412,priya34207,5682,"repair karana sasta hai, log samajhte nahi #RepairNotReplace",FEED,CAROUSEL_ALBUM,121,6,3,30,,1654
120892496053133491,1787688422,jay842x,713,"late night eats thread, adding this one to the list #StreetFoodFinds",REELS,VIDEO,22,2,0,4,1946,478
802147217372684427,1787674026,bina999_,232,"took it to a local shop, fixed for 2700. brand quoted 5x that #RightToRepair",FEED,CAROUSEL_ALBUM,4,0,0,0,,114
435615142068918582,1787672213,omar10_in,1057,third time this week honestly #AppDown,FEED,IMAGE,11,0,0,1,,451
560613099341274155,1787670881,farhan57official,1296,NOBODY saw that result coming #MatchNight,REELS,VIDEO,69,4,16,18,2677,1139
792947894450238532,1787689547,dipu1,848,NOBODY saw that result coming #MatchNight,REELS,VIDEO,6,0,0,1,197,115
924870750933525994,1787681544,kabir850x,1243,ei match ta bhulte parbo na #MatchNight,STORY,IMAGE,0,0,0,0,,512
733150684835631356,1787686143,shreya299official,640,found this 12-rupee plate near the station and i'm never recovering #LateNightEats,STORY,VIDEO,0,0,0,0,166,82
676020550287569156,1787678820,sunny1089x,264,biggest upset of the season easily #UnderdogWin,FEED,CAROUSEL_ALBUM,0,0,0,0,,41
669476421069728251,1787691840,anaya118007,391,queue was 40 min long and honestly worth it #StreetFoodFinds,STORY,IMAGE,0,0,0,0,,110
404325176953252738,1787616422,omar173677,510,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,5,0,0,0,691,349
604222626143911108,1787578796,arjun100x,424,"this week's roundup is live, have a read #FridayFaves",STORY,IMAGE,0,0,0,0,,191
364407760957965509,1787653994,sunny97x,896,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,13,0,3,0,716,294
393369627193977178,1787661155,sana419,285,found this 58-rupee plate near the station and i'm never recovering #StreetFoodFinds,FEED,CAROUSEL_ALBUM,9,0,0,1,,276
196609049450208195,1787702218,vikram537_in,296,"late night eats thread, adding this one to the list #StreetFoodFinds",FEED,CAROUSEL_ALBUM,2,0,0,0,,204
177333771942546398,1787700722,zoya181,335,underdogs really did that tonight #UnderdogWin,FEED,CAROUSEL_ALBUM,2,0,0,0,,226
369131867151067518,1787587706,bina12807,80,honest review after two weeks of daily use #HonestReview,REELS,VIDEO,1,0,0,0,90,42
971344306332754312,1787681310,sunny463official,562,underdogs really did that tonight #MatchNight,REELS,VIDEO,8,0,0,0,1261,751
365786580503623415,1787680935,meera74_,2554,clip of that moment is everywhere now #SingalongChallenge,STORY,IMAGE,0,0,0,0,,1979
660951902122145161,1787695723,shreya162x,3036,"the whole crowd singing along, chills #SingalongChallenge",STORY,IMAGE,0,0,0,0,,4375
535627334543375540,1787688265,dipu1027128,178,watch party er environment ta osadharon chilo #SingalongChallenge,REELS,VIDEO,0,0,0,0,91,41
166659735784346712,1787662816,imran25107,327,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,1,0,0,0,119,151
617527514725706906,1787654432,sana419,285,NOBODY saw that result coming #MatchNight,REELS,VIDEO,7,0,1,1,257,191
387377204771647649,1787649317,neel554official,1135,clip of that moment is everywhere now #SingalongChallenge,REELS,VIDEO,1,0,0,0,281,311
100805069237373250,1787649140,priya117official,224,why is replacing the battery cheaper than the whole phone now #RightToRepair,STORY,IMAGE,0,0,0,0,,255
826730731705518313,1787590808,rahul11407,626,"bhai ye wala stall best hai, 27 me itna khana #LateNightEats",STORY,VIDEO,0,0,0,0,1222,544
560583107327596375,1787583541,meera19,136,anyone know how long the update usually takes? #DeliveryStatus,REELS,VIDEO,1,0,0,0,196,79
122082188736880957,1787662300,jay40007,736,clip of that moment is everywhere now #WatchParty,REELS,VIDEO,2,0,0,0,634,341
652164997192886472,1787649893,dipu72official,353,honest review after two weeks of daily use #HonestReview,STORY,IMAGE,0,0,0,0,,244
249315404813286785,1787687165,tara310official,557,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,24,0,1,6,797,314
810914930317058685,1787690234,tanvir319official,1664,last over replay pe replay dekh raha hu #MatchNight,FEED,CAROUSEL_ALBUM,63,3,9,8,,884
792845466578448302,1787675825,arjun391_,407,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,1,0,0,0,82,62
724110048381030855,1787697187,omar1025official,197,this haul format is everywhere on my feed now #CampusHaul,FEED,IMAGE,2,0,0,0,,85
237495545317041492,1787633532,shreya9407,598,honest review after two weeks of daily use #GadgetCheck,REELS,VIDEO,11,1,2,3,1177,791
139285833409205345,1787696525,nadia730official,150,last over replay pe replay dekh raha hu #MatchNight,FEED,IMAGE,1,0,0,0,,42
627695296729973626,1787647218,arjun43807,103,"bhai ye wala stall best hai, 58 me itna khana #LateNightEats",FEED,CAROUSEL_ALBUM,0,0,0,0,,24
581675476734727421,1787581289,aisha4_in,356,"friday faves, 103 things i actually used this week #WeeklyRoundup",FEED,CAROUSEL_ALBUM,1,0,0,0,,341
590402044692237466,1787676296,aisha7135,991,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,18,1,3,1,1234,509
612816732353014019,1787643217,kabir3407,2038,"bhai ye wala stall best hai, 42 me itna khana #StreetFoodFinds",STORY,IMAGE,0,0,0,0,,1913
172648502970031380,1787670392,rahul992354,454,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,4,0,0,0,436,213
201923458689311384,1787671435,nadia907official,3568,"repair karana sasta hai, log samajhte nahi #RepairNotReplace",REELS,VIDEO,168,12,26,3,2598,2799
732621794971837840,1787646267,tanvir110,1349,ei match ta bhulte parbo na #MatchNight,FEED,CAROUSEL_ALBUM,7,0,1,0,,455
244397867823627373,1787673459,rahul11407,626,found this 103-rupee plate near the station and i'm never recovering #StreetFoodFinds,STORY,VIDEO,0,0,0,0,962,703
698566485153779767,1787578410,tara292502,1824,is the app down for everyone or just me #ServerOutage,REELS,VIDEO,20,2,3,0,1674,2121
255737443615535173,1787625124,sunny471_,262,NOBODY saw that result coming #MatchNight,FEED,IMAGE,8,0,1,1,,203
214280222420471008,1787670693,nadia42307,1865,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,39,1,4,7,977,1186
178568938346575968,1787654003,omar280official,662,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,2,0,0,0,298,196
109437301474614981,1787674828,omar611official,932,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,44,5,2,2,2169,1084
992470246475306436,1787701375,kabir648official,1965,"late night eats thread, adding this one to the list #StreetFoodFinds",REELS,VIDEO,25,1,0,1,3389,1849
580459092006698927,1787696578,meera301_in,1140,this haul format is everywhere on my feed now #CampusHaul,REELS,VIDEO,9,0,1,0,618,385
429769822305458907,1787686442,priya901_,8601,hostel room setup part 2 #CampusHaul,REELS,VIDEO,100,11,12,23,14536,6298
109359431395698962,1787701436,omar381_in,160,everyone using this audio as a template #SingalongChallenge,STORY,VIDEO,0,0,0,0,328,
245290755706906386,1787662107,priya469official,931,"ei jaygar khabar ta darun, must try #StreetFoodFinds",STORY,IMAGE,0,0,0,0,,472
306377399512803810,1787671846,aisha908,132,NOBODY saw that result coming #UnderdogWin,REELS,VIDEO,0,0,0,0,42,25
686920378406801168,1787677123,shreya545official,195,clip of that moment is everywhere now #WatchParty,REELS,VIDEO,9,0,1,1,422,131
723113794075238445,1787699363,sunny1012x,433,queue was 40 min long and honestly worth it #LateNightEats,STORY,VIDEO,0,0,0,0,75,106
880538813682879320,1787672673,hasan429x,354,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,10,1,0,2,340,401
998000547196072904,1787664888,aisha507official,68,ei match ta bhulte parbo na #UnderdogWin,STORY,VIDEO,0,0,0,0,172,67
517003204162962707,1787602095,hasan508,382,"genuinely good thread on repairability scores, worth a read #RepairNotReplace",FEED,IMAGE,5,0,0,0,,281
531475682775089931,1787690712,sunny633,3260,"the whole crowd singing along, chills #SingalongChallenge",REELS,VIDEO,54,3,9,6,2597,1772
780200332504428942,1787681448,sunny60307,858,everyone using this audio as a template #SingalongChallenge,STORY,IMAGE,0,0,0,0,,
622577902162496239,1787680977,sunny1044official,427,"the whole crowd singing along, chills #WatchParty",STORY,VIDEO,0,0,0,0,286,230
557348033009582022,1787690794,shreya29507,685,"the whole crowd singing along, chills #WatchParty",FEED,IMAGE,2,0,0,0,,94
994156096697215795,1787692260,meera13529,3158,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,40,2,7,8,1566,833
431724937694509125,1787667871,sunny90,585,"bhai ye wala stall best hai, 103 me itna khana #LateNightEats",FEED,CAROUSEL_ALBUM,5,0,0,1,,141
670102033193307348,1787663874,hasan335_,168,biggest upset of the season easily #UnderdogWin,FEED,CAROUSEL_ALBUM,1,0,0,0,,79
899660163703126164,1787666459,hasan335_,168,"took it to a local shop, fixed for 1800. brand quoted 5x that #RightToRepair",REELS,VIDEO,0,0,0,0,69,33
800397559915722323,1787604783,priya372_,392,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,0,0,0,0,43,33
214715176432961909,1787659867,sana37507,8073,biggest upset of the season easily #MatchNight,FEED,IMAGE,241,3,59,45,,9554
471085192645554030,1787618992,rahul392official,135,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,0,0,0,0,84,32
431929996193405779,1787691326,tara784x,208,"genuinely good thread on repairability scores, worth a read #RepairNotReplace",FEED,CAROUSEL_ALBUM,4,0,0,0,,128
716773741576768959,1787667854,imran837_,200,NOBODY saw that result coming #MatchNight,REELS,VIDEO,1,0,0,0,242,107
374932981677045670,1787620632,meera430390,568,third time this week honestly #AppDown,REELS,VIDEO,4,0,0,1,469,416
761870604050971073,1787693333,farhan1076_,530,"late night eats thread, adding this one to the list #StreetFoodFinds",FEED,IMAGE,7,0,0,2,,142
104130728049855618,1787700479,priya295_in,683,clip of that moment is everywhere now #WatchParty,FEED,CAROUSEL_ALBUM,22,0,3,2,,591
417701928820323998,1787673171,neel9_,294,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,4,0,0,0,313,250
138717844635368897,1787671649,jay842x,713,"took it to a local shop, fixed for 5800. brand quoted 5x that #RightToRepair",REELS,VIDEO,40,3,5,4,1342,450
670796939779031867,1787681446,tanvir843_in,486,"bhai ye wala stall best hai, 27 me itna khana #StreetFoodFinds",REELS,VIDEO,9,0,0,1,368,174
794371711825016439,1787695462,meera301_in,1140,why is replacing the battery cheaper than the whole phone now #RightToRepair,STORY,VIDEO,0,0,0,0,723,380
876250925954059479,1787539637,dipu1,848,"late night eats thread, adding this one to the list #StreetFoodFinds",REELS,VIDEO,23,1,4,3,1072,784
435120111759706509,1787633208,jay654x,268,everyone using this audio as a template #WatchParty,FEED,CAROUSEL_ALBUM,2,0,0,0,,86
552362685209117562,1787696944,sunny633,3260,NOBODY saw that result coming #MatchNight,FEED,CAROUSEL_ALBUM,10,0,0,1,,657
693922396011284262,1787684723,vikram1001_,944,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,33,1,4,9,1756,822
890042640945069230,1787686465,hasan508,382,last over replay pe replay dekh raha hu #MatchNight,FEED,IMAGE,11,0,1,3,,302
721273706362788896,1787696992,anaya934686,538,ei match ta bhulte parbo na #UnderdogWin,FEED,CAROUSEL_ALBUM,1,0,0,0,,46
189985040427217481,1787627167,bina83official,523,"spec sheet looks great, real world is mid imo #HonestReview",REELS,VIDEO,6,0,1,1,615,341
903795048923753431,1787694984,vikram24_in,720,"spec sheet looks great, real world is mid imo #HonestReview",REELS,VIDEO,13,0,2,2,810,722
678999742134706986,1787644188,arjun774_,278,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,10,0,2,0,259,260
370949682308541211,1787701968,meera170686,253,"repair karana sasta hai, log samajhte nahi #RepairNotReplace",REELS,VIDEO,19,0,4,2,384,193
904625404084217832,1787604383,tanvir2_in,439,shipping status change hone me kitna time lagta hai #DeliveryStatus,FEED,IMAGE,6,0,0,1,,461
864153550122340619,1787546850,bina6807,131,queue was 40 min long and honestly worth it #LateNightEats,STORY,IMAGE,0,0,0,0,,76
397737718891865702,1787600415,anaya298x,476,"the whole crowd singing along, chills #SingalongChallenge",REELS,VIDEO,7,0,0,0,511,486
458492156301582188,1787688250,rahul1149_,1223,"ei jaygar khabar ta darun, must try #StreetFoodFinds",STORY,IMAGE,0,0,0,0,,412
818633129125297345,1787692541,imran1021x,115,biggest upset of the season easily #MatchNight,REELS,VIDEO,1,0,0,0,66,31
203731030178165113,1787656804,omar21907,105,underdogs really did that tonight #MatchNight,STORY,VIDEO,0,0,0,0,54,47
452854726271102132,1787688779,sana422,387,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,15,0,0,0,386,224
238036125671961260,1787687810,anaya21807,223,is the app down for everyone or just me #AppDown,REELS,VIDEO,4,0,0,1,121,126
320177909204200732,1787652712,meera491x,199,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,1,0,0,0,115,149
344657593674890254,1787671782,vikram1001_,944,"back to campus haul, everything under 1200 #CampusHaul",REELS,VIDEO,9,0,1,2,365,313
220565511632460918,1787690340,nadia42307,1865,ei match ta bhulte parbo na #UnderdogWin,FEED,IMAGE,89,9,11,21,,1204
957061898736690764,1787639519,arjun103_in,7954,"bhai ye wala stall best hai, 27 me itna khana #LateNightEats",STORY,IMAGE,0,0,0,0,,5521
797574761612076293,1787651285,arjun752_,430,biggest upset of the season easily #MatchNight,FEED,CAROUSEL_ALBUM,16,0,3,3,,370
296691071561326824,1787627122,tara271official,131,queue was 40 min long and honestly worth it #StreetFoodFinds,REELS,VIDEO,2,0,0,0,224,148
657406897991732455,1787678715,arjun490,1546,biggest upset of the season easily #MatchNight,STORY,IMAGE,0,0,0,0,,577
705642817342820318,1787679283,dipu975_in,1812,last over replay pe replay dekh raha hu #UnderdogWin,STORY,VIDEO,0,0,0,0,359,428
567051489812635513,1787696368,sana568x,1922,ei match ta bhulte parbo na #MatchNight,FEED,CAROUSEL_ALBUM,46,1,4,6,,667
882892425245245255,1787570951,aisha154_,390,"false alarm apparently, working again on my end #ServerOutage",REELS,VIDEO,1,0,0,0,191,147
814594709719137103,1787685555,dipu72official,353,"delivery took 3 days longer than promised, finally here #ShippingUpdate",FEED,CAROUSEL_ALBUM,1,0,0,0,,107
287314795029118515,1787694952,rizwan62_in,696,ei match ta bhulte parbo na #MatchNight,FEED,CAROUSEL_ALBUM,27,2,3,3,,832
946218475816988365,1787696852,priya46774,256,"late night eats thread, adding this one to the list #LateNightEats",STORY,VIDEO,0,0,0,0,154,63
953635656824696280,1787569263,imran145_in,138,is the app down for everyone or just me #AppDown,REELS,VIDEO,1,0,0,0,178,75
133320176680492940,1787612450,anaya4507,101,made it into the roundup somehow #FridayFaves,REELS,VIDEO,0,0,0,0,74,37
465306392769397134,1787694620,aisha902x,6158,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,60,2,7,8,5012,2067
530213016163865804,1787654643,aisha604x,85,everyone using this audio as a template #SingalongChallenge,FEED,CAROUSEL_ALBUM,1,0,0,0,,35
723076252430132864,1787651074,omar449,1183,found this 103-rupee plate near the station and i'm never recovering #LateNightEats,REELS,VIDEO,16,1,3,1,719,358
225507361219559040,1787641167,vikram537_in,296,watch party er environment ta osadharon chilo #SingalongChallenge,REELS,VIDEO,11,0,0,0,237,282
940617789599103182,1787697810,arjun1104_,473,everyone using this audio as a template #WatchParty,REELS,VIDEO,14,1,0,2,485,293
822540320422697881,1787579896,meera13529,3158,clip of that moment is everywhere now #SingalongChallenge,FEED,IMAGE,8,0,0,1,,992
927915734449828893,1787657241,sunny235162,121,"the whole crowd singing along, chills #SingalongChallenge",STORY,IMAGE,0,0,0,0,,77
723499338125019558,1787680494,hasan238_,592,found this 12-rupee plate near the station and i'm never recovering #LateNightEats,FEED,IMAGE,28,1,0,5,,577
994565567151783882,1787671420,rizwan562,1252,clip of that moment is everywhere now #WatchParty,STORY,VIDEO,0,0,0,0,1054,1062
919201942192726023,1787618720,priya374x,1251,"late night eats thread, adding this one to the list #StreetFoodFinds",FEED,CAROUSEL_ALBUM,11,0,0,0,,518
590994264593840122,1787665836,anaya184,505,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,12,0,0,0,960,415
706449425689174845,1787661027,vikram786,393,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,19,1,1,2,341,273
698674073408882461,1787658432,sana37507,8073,"ok it's a regional thing, not a full outage #ServerOutage",REELS,VIDEO,19,1,4,0,833,554
426760836557144148,1787633040,meera663_,2423,"late night eats thread, adding this one to the list #StreetFoodFinds",FEED,IMAGE,73,7,7,19,,2427
456193627491204668,1787660060,aisha11_in,907,biggest upset of the season easily #UnderdogWin,STORY,IMAGE,0,0,0,0,,431
864143903899349734,1787650339,meera49939,174,biggest upset of the season easily #UnderdogWin,STORY,IMAGE,0,0,0,0,,138
780884826394058183,1787684460,farhan1018_in,264,biggest upset of the season easily #MatchNight,REELS,VIDEO,13,1,1,1,394,354
506887741831692417,1787698295,rizwan10407,231,everyone using this audio as a template #WatchParty,REELS,VIDEO,5,0,0,0,167,161
637821678494140389,1787701691,bina86507,875,everyone using this audio as a template #WatchParty,REELS,VIDEO,12,0,1,3,876,468
751840332544394046,1787647323,aisha322,3474,found this 103-rupee plate near the station and i'm never recovering #StreetFoodFinds,FEED,CAROUSEL_ALBUM,14,0,1,1,,302
399668680225539126,1787684161,meera588official,948,clip of that moment is everywhere now #SingalongChallenge,FEED,CAROUSEL_ALBUM,13,0,2,0,,152
977780054059879220,1787607657,tara42,147,honest review after two weeks of daily use #GadgetCheck,FEED,IMAGE,1,0,0,0,,88
530491548946470078,1787668814,rizwan941,1368,queue was 40 min long and honestly worth it #LateNightEats,REELS,VIDEO,10,0,0,2,1255,787
121660264216862553,1787677968,sunny531150,320,underdogs really did that tonight #UnderdogWin,FEED,CAROUSEL_ALBUM,12,0,0,2,,316
943374187413481364,1787700710,sana457x,212,hostel room setup part 2 #BackToCampus,STORY,IMAGE,0,0,0,0,,158
809945505396783963,1787698570,meera27907,560,everyone using this audio as a template #WatchParty,REELS,VIDEO,12,0,1,2,989,505
660771061966801034,1787576166,imran304x,289,is the app down for everyone or just me #AppDown,REELS,VIDEO,5,0,0,0,228,166
785629077324549452,1787568925,jay67_in,2246,is it actually worth 12k or nah #GadgetCheck,REELS,VIDEO,13,1,2,3,535,614
204766651710589906,1787657821,sana442_in,1605,everyone using this audio as a template #SingalongChallenge,STORY,IMAGE,0,0,0,0,,1060
586210600772250860,1787672214,arjun307official,650,clip of that moment is everywhere now #WatchParty,REELS,VIDEO,18,1,4,4,556,149
335966643219476422,1787700258,shreya355official,846,"bhai ye wala stall best hai, 18 me itna khana #LateNightEats",REELS,VIDEO,12,1,1,0,1709,417
168353277850215858,1787700434,rahul936,398,watch party er environment ta osadharon chilo #SingalongChallenge,REELS,VIDEO,1,0,0,0,133,93
819260151052044772,1787699832,farhan106484,762,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,9,0,0,0,298,170
177900282859032056,1787688169,neel596,950,why is replacing the battery cheaper than the whole phone now #RepairNotReplace,REELS,VIDEO,8,0,1,0,593,208
867693162118580933,1787685058,bina81_,424,"ei jaygar khabar ta darun, must try #StreetFoodFinds",STORY,IMAGE,0,0,0,0,,516
152795646844771128,1787678984,anaya934686,538,watch party er environment ta osadharon chilo #SingalongChallenge,FEED,IMAGE,3,0,0,0,,125
914898112451257951,1787682171,arjun111_,1094,biggest upset of the season easily #UnderdogWin,STORY,VIDEO,0,0,0,0,501,574
875563726581559109,1787693896,rizwan855_in,775,"back to campus haul, everything under 4200 #CampusHaul",REELS,VIDEO,37,2,2,9,855,577
650295688013324206,1787667887,sana750_in,564,everyone using this audio as a template #SingalongChallenge,FEED,IMAGE,2,0,0,0,,87
395663052190839494,1787692692,rizwan163_,113,watch party er environment ta osadharon chilo #SingalongChallenge,REELS,VIDEO,1,0,0,0,42,58
512797333929927599,1787649356,sunny60_,760,found this 12-rupee plate near the station and i'm never recovering #StreetFoodFinds,REELS,VIDEO,0,0,0,0,141,79
778011259001698958,1787531822,zoya38official,307,"spec sheet looks great, real world is mid imo #HonestReview",FEED,IMAGE,0,0,0,0,,36
236607747964038284,1787659780,zoya58official,3147,"spec sheet looks great, real world is mid imo #HonestReview",REELS,VIDEO,19,1,0,0,1344,820
149231741149152218,1787698189,neel477275,72,"ei jaygar khabar ta darun, must try #LateNightEats",STORY,VIDEO,0,0,0,0,89,23
233834442472273863,1787632446,omar284,2359,ei match ta bhulte parbo na #UnderdogWin,FEED,IMAGE,34,3,0,9,,969
529382929252184363,1787599831,zoya108x,491,underdogs really did that tonight #UnderdogWin,FEED,CAROUSEL_ALBUM,4,0,0,0,,390
892021886740602716,1787604284,jay27_,323,honest review after two weeks of daily use #HonestReview,STORY,VIDEO,0,0,0,0,359,191
496244482183045246,1787699514,neel995_in,213,is the app down for everyone or just me #AppDown,FEED,IMAGE,1,0,0,0,,143
218633054160338598,1787645106,sunny60_,760,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,3,0,0,0,663,246
361180663616945928,1787679399,priya171x,1015,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,15,1,2,0,1266,976
491513509781137360,1787674510,bina85607,2282,everyone using this audio as a template #WatchParty,FEED,CAROUSEL_ALBUM,33,3,3,4,,1423
641995719673321432,1787688227,sana1075x,201,"late night eats thread, adding this one to the list #LateNightEats",FEED,CAROUSEL_ALBUM,9,0,2,2,,152
859380593175859395,1787667610,rahul857x,346,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,25,1,3,5,571,394
318760406341376235,1787700873,aisha1179official,774,why is replacing the battery cheaper than the whole phone now #RepairNotReplace,FEED,IMAGE,4,0,0,0,,418
180579733310717336,1787556910,vikram138_in,500,shipping status change hone me kitna time lagta hai #ShippingUpdate,REELS,VIDEO,7,0,1,1,562,413
